time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-3.27405265039678,0.7551228023055637,27.156771997201954,0.15543908469156964,0.2672223795283415,0.0,-3.8211450137485437,1.7486799026977675,5.505899294807601,0.10015080748807767,0.08475263767458019,0.0,459.80993012597963,460.97716870181534,458.9317757791281,460.269127301212
4.319999999999996,-3.507908404902671,0.8624992625252629,27.48523003140809,0.16120543559261868,0.2723043314508411,0.0,-3.97454115223996,1.8309438584112239,5.442439889705626,0.08646113764382703,0.08459217711313828,0.0,433.7019358421439,433.6945299930346,434.1893799514898,433.0471122450719
4.379999999999995,-3.752106850713827,0.9754873678487253,27.813484348411905,0.16628005407114976,0.27729034452998214,0.0,-4.1657962563509825,1.9356398038349178,5.498367798568265,0.08051678183972735,0.07993776283890817,0.0,472.5619489497064,472.20812607389314,474.17842447797216,473.72681802997613
4.439999999999993,-4.00695841005129,1.0942937081604762,28.14178683424228,0.17133876101616874,0.281885392564428,0.0,-4.329721857821222,2.0248877911274636,5.4446992648149655,0.09098416002030132,0.06885824141274216,0.0,439.7862983392638,438.87208116332465,439.75786966505177,440.630134108475
4.499999999999992,-4.271309677607129,1.218269802902865,28.465348572856087,0.17634373991182173,0.2861092769132245,0.0,-4.482475262518018,2.1080012951991143,5.340639053780152,0.060600142551617386,0.07331092411392577,0.0,423.5958442316454,423.98272009250456,423.96859965387245,421.3549822116917
4.559999999999991,-4.54569673986652,1.3477535106887597,28.785224828584067,0.18017479042039497,0.29029600294835856,0.0,-4.664170988563019,2.208306344363953,5.321328299799633,0.06966467553040905,0.06156976017472895,0.0,451.7940033318968,450.849711362623,452.64580159967585,453.377728500419
4.6199999999999894,-4.830396713053274,1.4828938433335916,29.10162994470723,0.18446081269561443,0.29398483410193155,0.0,-4.826291670515099,2.2966290411079324,5.225394421043686,0.07475406692766726,0.0613015193212266,0.0,426.5908156365245,426.5707798772984,428.17172808511054,428.6087263798802
4.679999999999988,-5.126450441658329,1.6243168030072102,29.417214793379493,0.18923938899049197,0.2980487872548201,0.0,-5.04244290221832,2.4176723697804925,5.2929242503100715,0.08796167173845235,0.07820730299301183,0.0,480.4291253142232,481.7125105125958,481.47270343756514,482.4756255618318
4.739999999999987,-5.43424127731428,1.7722528857867619,29.732484477946866,0.19428894648642014,0.3030238212050351,0.0,-5.217772942992339,2.5138230086979907,5.2157118468858314,0.07520370715608668,0.09097349595933,0.0,436.78576334760265,437.85507434831374,437.1242448158208,436.0653805861795
4.799999999999986,-5.752837747628497,1.9261214389685755,30.04359817685869,0.19946024048344402,0.30796190631938725,0.0,-5.402647424319454,2.6153757087146308,5.154242567990429,0.10211179571783185,0.052879938505711085,0.0,444.6632954944061,441.53584549463426,442.1587448525364,444.3764589061426
4.859999999999984,-6.0837189043503805,2.0868246530605914,30.354282539631736,0.20542091704793464,0.31240395969518264,0.0,-5.627025202903766,2.7416920319674354,5.200692996078217,0.09314487922823572,0.09877457843824866,0.0,477.18409810020404,480.67889363593116,480.38320376493357,479.71027314309055
4.919999999999983,-6.4274327642915665,2.254713684302407,30.665371929355743,0.2109221476700327,0.31826859775678695,0.0,-5.830644596825853,2.8548555487239624,5.168135103009559,0.08860197349193252,0.09560042679317651,0.0,457.0005759845278,456.75532769251396,456.7712825102552,456.4155687260707
4.979999999999982,-6.783705383939429,2.4295874790073886,30.975028835690498,0.21590651334868394,0.32437045240940243,0.0,-6.045631698950977,2.9744559763629037,5.152786535687008,0.06873289709878035,0.11171835089816906,0.0,463.6494897100053,464.9227537118212,464.9246768738457,463.37007981698605
5.0399999999999805,-7.153379390218633,2.611914770270391,31.284698244752555,0.21983085983413808,0.3308451551156901,0.0,-6.277364542131301,3.103149514033163,5.168283925595992,0.05774982002647924,0.09894639270460812,0.0,476.7662349285406,475.79846806293665,476.81612697090685,475.97892273558443
